1,d21,15597
2,d21,15599
3,d21,15593
4,d21,15595
5,d21,15602
6,d21,15593
7,d21,15602
8,d21,15602
9,d21,15595
10,d21,15593
11,d21,15593
12,d21,15593
13,d21,15599
14,d21,15595
15,d21,15597
16,d21,15593
17,d21,15599
18,d21,15595
19,d21,15602
20,d21,15595
21,d21,15593
22,d21,15595
23,d21,15602
24,d21,15599
25,d21,15599
26,d21,15599
27,d21,15593
28,d21,15597
29,d21,15599
30,d21,15595
31,d21,15597
32,d21,15602
33,d21,15597
34,d21,15593
35,d21,15593
36,d21,15603
37,d21,15597
38,d21,15593
39,d21,15599
40,d21,15603
41,d21,15597
42,d21,15590
43,d21,15593
44,d21,15595
45,d21,15593
46,d21,15597
47,d21,15599
48,d21,15599
49,d21,15595
50,d21,15597
51,d21,15595
52,d21,15597
53,d21,15599
54,d21,15599
55,d21,15602
56,d21,15595
57,d21,15595
58,d21,15597
59,d21,15599
60,d21,15597
61,d21,15595
62,d21,15595
63,d21,15599
64,d21,15593
65,d21,15599
66,d21,15602
67,d21,15597
68,d21,15599
69,d21,15597
70,d21,15597
71,d21,15599
72,d21,15599
73,d21,15595
74,d21,15595
75,d21,15597
76,d21,15597
77,d21,15595
78,d21,15602
79,d21,15597
80,d21,15599
81,d21,15593
82,d21,15602
83,d21,15593
84,d21,15599
85,d21,15599
86,d21,15602
87,d21,15595
88,d21,15595
89,d21,15602
90,d21,15597
91,d21,15599
92,d21,15595
93,d21,15599
94,d21,15597
95,d21,15599
96,d21,15603
97,d21,15599
98,d21,15597
99,d21,15597
100,d21,15599
101,d21,15602
102,d21,15599
103,d21,15595
104,d21,15597
105,d21,15599
106,d21,15597
107,d21,15597
108,d21,15597
109,d21,15602
110,d21,15597
111,d21,15595
112,d21,15597
113,d21,15599
114,d21,15599
115,d21,15597
116,d21,15599
117,d21,15593
118,d21,15599
119,d21,15602
120,d21,15595
121,d21,15593
122,d21,15597
123,d21,15599
124,d21,15599
125,d21,15593
126,d21,15595
127,d21,15597
128,d21,15597
129,d21,15597
130,d21,15595
131,d21,15597
132,d21,15602
133,d21,15602
134,d21,15599
135,d21,15599
136,d21,15593
137,d21,15595
138,d21,15590
139,d21,15595
140,d21,15597
141,d21,15593
142,d21,15593
143,d21,15593
144,d21,15599
145,d21,15595
146,d21,15590
147,d21,15588
148,d21,15590
149,d21,15593
150,d21,15588
151,d21,15595
152,d21,15590
153,d21,15588
154,d21,15595
155,d21,15590
156,d21,15588
157,d21,15590
158,d21,15595
159,d21,15588
160,d21,15593
161,d21,15593
162,d21,15595
163,d21,15590
164,d21,15590
165,d21,15595
166,d21,15593
167,d21,15588
168,d21,15588
169,d21,15595
170,d21,15597
171,d21,15588
172,d21,15593
173,d21,15593
174,d21,15593
175,d21,15590
176,d21,15593
177,d21,15590
178,d21,15593
179,d21,15590
180,d21,15590
181,d21,15588
182,d21,15593
183,d21,15593
184,d21,15595
185,d21,15588
186,d21,15593
187,d21,15599
188,d21,15593
189,d21,15595
190,d21,15593
191,d21,15597
192,d21,15599
193,d21,15593
194,d21,15595
195,d21,15593
196,d21,15595
197,d21,15597
198,d21,15599
199,d21,15597
200,d21,15597
1,d31,15584
2,d31,15584
3,d31,15577
4,d31,15579
5,d31,15584
6,d31,15581
7,d31,15582
8,d31,15582
9,d31,15584
10,d31,15581
11,d31,15581
12,d31,15581
13,d31,15579
14,d31,15579
15,d31,15584
16,d31,15586
17,d31,15581
18,d31,15579
19,d31,15579
20,d31,15579
21,d31,15582
22,d31,15577
23,d31,15577
24,d31,15581
25,d31,15579
26,d31,15582
27,d31,15582
28,d31,15579
29,d31,15581
30,d31,15584
31,d31,15584
32,d31,15582
33,d31,15579
34,d31,15586
35,d31,15579
36,d31,15581
37,d31,15581
38,d31,15584
39,d31,15582
40,d31,15579
41,d31,15579
42,d31,15579
43,d31,15579
44,d31,15577
45,d31,15586
46,d31,15581
47,d31,15581
48,d31,15582
49,d31,15582
50,d31,15579
51,d31,15579
52,d31,15581
53,d31,15581
54,d31,15577
55,d31,15582
56,d31,15577
57,d31,15577
58,d31,15584
59,d31,15579
60,d31,15584
61,d31,15577
62,d31,15581
63,d31,15579
64,d31,15579
65,d31,15582
66,d31,15581
67,d31,15581
68,d31,15579
69,d31,15579
70,d31,15577
71,d31,15579
72,d31,15579
73,d31,15579
74,d31,15584
75,d31,15581
76,d31,15581
77,d31,15577
78,d31,15586
79,d31,15582
80,d31,15577
81,d31,15579
82,d31,15584
83,d31,15579
84,d31,15577
85,d31,15581
86,d31,15577
87,d31,15582
88,d31,15582
89,d31,15581
90,d31,15581
91,d31,15577
92,d31,15582
93,d31,15579
94,d31,15579
95,d31,15579
96,d31,15582
97,d31,15579
98,d31,15581
99,d31,15581
100,d31,15579
101,d31,15577
102,d31,15577
103,d31,15584
104,d31,15577
105,d31,15582
106,d31,15581
107,d31,15584
108,d31,15581
109,d31,15582
110,d31,15584
111,d31,15579
112,d31,15579
113,d31,15579
114,d31,15577
115,d31,15581
116,d31,15577
117,d31,15582
118,d31,15582
119,d31,15577
120,d31,15579
121,d31,15579
122,d31,15579
123,d31,15581
124,d31,15581
125,d31,15582
126,d31,15581
127,d31,15584
128,d31,15584
129,d31,15584
130,d31,15584
131,d31,15584
132,d31,15581
133,d31,15582
134,d31,15581
135,d31,15577
136,d31,15579
137,d31,15579
138,d31,15577
139,d31,15579
140,d31,15579
141,d31,15579
142,d31,15582
143,d31,15584
144,d31,15581
145,d31,15575
146,d31,15577
147,d31,15579
148,d31,15577
149,d31,15584
150,d31,15584
151,d31,15581
152,d31,15581
153,d31,15584
154,d31,15584
155,d31,15579
156,d31,15577
157,d31,15586
158,d31,15581
159,d31,15579
160,d31,15579
161,d31,15579
162,d31,15579
163,d31,15577
164,d31,15579
165,d31,15584
166,d31,15579
167,d31,15579
168,d31,15582
169,d31,15579
170,d31,15579
171,d31,15579
172,d31,15584
173,d31,15577
174,d31,15577
175,d31,15579
176,d31,15579
177,d31,15579
178,d31,15582
179,d31,15581
180,d31,15579
181,d31,15582
182,d31,15582
183,d31,15579
184,d31,15579
185,d31,15584
186,d31,15581
187,d31,15581
188,d31,15582
189,d31,15575
190,d31,15579
191,d31,15579
192,d31,15579
193,d31,15582
194,d31,15577
195,d31,15579
196,d31,15579
197,d31,15581
198,d31,15586
199,d31,15582
200,d31,15579
1,d12,15593
2,d12,15595
3,d12,15595
4,d12,15588
5,d12,15597
6,d12,15593
7,d12,15590
8,d12,15595
9,d12,15593
10,d12,15590
11,d12,15595
12,d12,15590
13,d12,15588
14,d12,15595
15,d12,15593
16,d12,15595
17,d12,15595
18,d12,15595
19,d12,15588
20,d12,15593
21,d12,15590
22,d12,15595
23,d12,15595
24,d12,15588
25,d12,15595
26,d12,15593
27,d12,15595
28,d12,15588
29,d12,15593
30,d12,15588
31,d12,15590
32,d12,15593
33,d12,15590
34,d12,15597
35,d12,15595
36,d12,15590
37,d12,15590
38,d12,15593
39,d12,15595
40,d12,15590
41,d12,15593
42,d12,15593
43,d12,15593
44,d12,15586
45,d12,15593
46,d12,15593
47,d12,15584
48,d12,15588
49,d12,15593
50,d12,15595
51,d12,15593
52,d12,15588
53,d12,15593
54,d12,15590
55,d12,15593
56,d12,15595
57,d12,15593
58,d12,15590
59,d12,15590
60,d12,15590
61,d12,15597
62,d12,15593
63,d12,15595
64,d12,15590
65,d12,15595
66,d12,15590
67,d12,15590
68,d12,15593
69,d12,15590
70,d12,15590
71,d12,15588
72,d12,15593
73,d12,15593
74,d12,15588
75,d12,15593
76,d12,15590
77,d12,15586
78,d12,15588
79,d12,15593
80,d12,15593
81,d12,15586
82,d12,15588
83,d12,15588
84,d12,15588
85,d12,15590
86,d12,15593
87,d12,15590
88,d12,15590
89,d12,15586
90,d12,15586
91,d12,15590
92,d12,15588
93,d12,15597
94,d12,15588
95,d12,15590
96,d12,15590
97,d12,15586
98,d12,15586
99,d12,15593
100,d12,15590
101,d12,15597
102,d12,15593
103,d12,15588
104,d12,15588
105,d12,15593
106,d12,15593
107,d12,15588
108,d12,15590
109,d12,15590
110,d12,15590
111,d12,15593
112,d12,15590
113,d12,15595
114,d12,15595
115,d12,15590
116,d12,15593
117,d12,15593
118,d12,15602
119,d12,15595
120,d12,15595
121,d12,15595
122,d12,15595
123,d12,15599
124,d12,15597
125,d12,15593
126,d12,15593
127,d12,15599
128,d12,15595
129,d12,15593
130,d12,15597
131,d12,15597
132,d12,15597
133,d12,15595
134,d12,15597
135,d12,15597
136,d12,15595
137,d12,15590
138,d12,15590
139,d12,15595
140,d12,15590
141,d12,15599
142,d12,15599
143,d12,15597
144,d12,15597
145,d12,15599
146,d12,15599
147,d12,15597
148,d12,15595
149,d12,15593
150,d12,15593
151,d12,15597
152,d12,15599
153,d12,15595
154,d12,15593
155,d12,15597
156,d12,15599
157,d12,15595
158,d12,15593
159,d12,15597
160,d12,15597
161,d12,15595
162,d12,15597
163,d12,15603
164,d12,15603
165,d12,15597
166,d12,15599
167,d12,15590
168,d12,15593
169,d12,15590
170,d12,15593
171,d12,15597
172,d12,15590
173,d12,15590
174,d12,15597
175,d12,15595
176,d12,15595
177,d12,15588
178,d12,15588
179,d12,15588
180,d12,15590
181,d12,15590
182,d12,15588
183,d12,15588
184,d12,15593
185,d12,15590
186,d12,15593
187,d12,15597
188,d12,15590
189,d12,15595
190,d12,15590
191,d12,15593
192,d12,15593
193,d12,15599
194,d12,15593
195,d12,15593
196,d12,15595
197,d12,15593
198,d12,15593
199,d12,15602
200,d12,15599
1,d32,15560
2,d32,15573
3,d32,15555
4,d32,15553
5,d32,15557
6,d32,15562
7,d32,15562
8,d32,15562
9,d32,15553
10,d32,15555
11,d32,15560
12,d32,15562
13,d32,15564
14,d32,15555
15,d32,15555
16,d32,15555
17,d32,15560
18,d32,15577
19,d32,15564
20,d32,15562
21,d32,15555
22,d32,15553
23,d32,15555
24,d32,15562
25,d32,15562
26,d32,15557
27,d32,15553
28,d32,15553
29,d32,15560
30,d32,15562
31,d32,15560
32,d32,15551
33,d32,15557
34,d32,15560
35,d32,15562
36,d32,15557
37,d32,15551
38,d32,15577
39,d32,15557
40,d32,15564
41,d32,15551
42,d32,15551
43,d32,15566
44,d32,15560
45,d32,15553
46,d32,15551
47,d32,15564
48,d32,15562
49,d32,15553
50,d32,15551
51,d32,15577
52,d32,15557
53,d32,15564
54,d32,15551
55,d32,15555
56,d32,15557
57,d32,15553
58,d32,15555
59,d32,15562
60,d32,15557
61,d32,15560
62,d32,15555
63,d32,15586
64,d32,15560
65,d32,15557
66,d32,15557
67,d32,15562
68,d32,15553
69,d32,15555
70,d32,15564
71,d32,15597
72,d32,15551
73,d32,15557
74,d32,15564
75,d32,15557
76,d32,15560
77,d32,15564
78,d32,15553
79,d32,15555
80,d32,15564
81,d32,15553
82,d32,15553
83,d32,15562
84,d32,15564
85,d32,15551
86,d32,15557
87,d32,15560
88,d32,15553
89,d32,15557
90,d32,15564
91,d32,15553
92,d32,15553
93,d32,15560
94,d32,15553
95,d32,15555
96,d32,15564
97,d32,15555
98,d32,15555
99,d32,15560
100,d32,15555
101,d32,15553
102,d32,15562
103,d32,15555
104,d32,15557
105,d32,15562
106,d32,15553
107,d32,15564
108,d32,15555
109,d32,15553
110,d32,15560
111,d32,15555
112,d32,15551
113,d32,15562
114,d32,15557
115,d32,15555
116,d32,15564
117,d32,15555
118,d32,15560
119,d32,15562
120,d32,15553
121,d32,15555
122,d32,15564
123,d32,15553
124,d32,15564
125,d32,15560
126,d32,15553
127,d32,15564
128,d32,15560
129,d32,15555
130,d32,15562
131,d32,15555
132,d32,15557
133,d32,15564
134,d32,15553
135,d32,15562
136,d32,15557
