Oficina ZigZag calibration

N1 = (0,0)
N2 = (503,958)
N3 = (584,25)
N4 = (120,936)

Timestamps, x_calculated, y_calculated, d1, d2, d3, d4, rssi1, rssi2, rssi3, rssi4
20171127220935,339,133,371,845,272,860,-61,-705,-515,-725
20171127220935,329,149,368,832,289,845,-61,-705,-595,-625
20171127220936,339,164,368,803,274,825,-70,-705,-525,-625
20171127220936,338,166,371,803,278,818,-70,-705,-505,-675
20171127220937,341,166,372,801,274,820,-69,-605,-505,-625
20171127220938,345,163,375,803,269,820,-58,-725,-545,-645
20171127220939,344,164,372,801,269,810,-71,-735,-535,-635
20171127220940,340,167,375,803,278,811,-69,-815,-515,-715
20171127220941,339,170,377,801,282,811,-69,-775,-535,-665
20171127220941,338,175,377,796,285,810,-69,-585,-515,-665
20171127220942,327,209,394,774,320,790,-72,-605,-515,-735
20171127220942,318,223,397,765,337,781,-72,-725,-525,-695
20171127220943,311,224,394,768,344,781,-72,-725,-495,-705
20171127220944,317,223,399,768,340,783,-72,-725,-525,-705
20171127220945,315,228,394,757,340,781,-64,-585,-515,-625
20171127220946,314,228,397,763,344,783,-64,-585,-535,-635
20171127220946,315,231,399,759,344,781,-69,-575,-505,-675
20171127220947,318,230,399,757,340,779,-69,-585,-495,-645
20171127220947,315,252,408,735,355,761,-69,-645,-465,-645
20171127220948,297,233,414,790,377,759,-69,-645,-535,-645
20171127220949,308,243,416,765,366,739,-72,-645,-515,-645
20171127220949,322,259,416,724,353,739,-69,-735,-545,-715
20171127220950,317,267,421,721,364,742,-69,-735,-505,-715
20171127220950,326,263,423,721,353,746,-67,-715,-525,-695
20171127220951,325,260,421,724,353,737,-67,-715,-525,-695
20171127220952,324,265,421,717,355,737,-67,-695,-505,-675
20171127220952,322,265,421,719,357,743,-67,-695,-515,-695
20171127220953,325,268,425,715,357,730,-70,-695,-555,-625
20171127220954,320,309,449,678,390,691,-58,-735,-615,-675
20171127220955,321,316,454,671,394,687,-59,-645,-555,-675
20171127220956,326,314,454,669,388,689,-61,-645,-545,-625
20171127220957,322,315,454,671,392,682,-59,-645,-525,-625
20171127220958,327,312,454,671,386,687,-58,-665,-545,-665
20171127220958,327,313,454,669,386,682,-59,-675,-585,-645
20171127220959,331,314,456,665,384,687,-59,-675,-585,-685
20171127221000,335,309,458,671,379,682,-56,-675,-545,-655
20171127221000,341,320,467,656,381,666,-59,-675,-535,-595
20171127221001,328,348,482,638,414,647,-59,-645,-595,-695
20171127221001,312,367,489,629,440,640,-60,-665,-595,-775
20171127221002,310,371,491,625,445,638,-66,-665,-605,-705
20171127221003,292,379,489,627,462,643,-66,-605,-605,-695
20171127221003,305,376,493,625,452,638,-64,-615,-615,-695
20171127221004,298,380,493,623,460,638,-66,-595,-615,-705
20171127221005,299,379,493,623,458,634,-69,-605,-595,-625
20171127221006,303,377,493,625,454,627,-62,-605,-595,-735
20171127221007,315,401,517,594,465,597,-67,-635,-555,-675
20171127221008,346,390,522,588,436,592,-67,-635,-555,-725
20171127221008,351,392,526,583,434,592,-67,-655,-535,-665
20171127221009,350,393,526,583,436,581,-58,-695,-555,-685
20171127221010,353,391,526,585,432,588,-59,-695,-535,-685
20171127221011,357,390,529,585,430,583,-66,-695,-545,-675
20171127221011,357,390,529,585,430,581,-57,-645,-565,-655
20171127221012,351,404,539,577,447,579,-61,-645,-565,-675
20171127221012,343,436,563,555,480,550,-57,-645,-555,-675
20171127221014,342,445,566,542,487,526,-64,-585,-545,-705
20171127221015,551,218,572,539,0,0,-62,-585,0,0
20171127221015,345,446,570,542,487,529,-62,-615,-615,-655
20171127221016,343,446,568,542,487,533,-62,-615,-535,-645
20171127221017,344,441,563,544,482,530,-62,-615,-575,-635
20171127221017,342,442,563,544,484,530,-62,-615,-575,-635
20171127221018,344,451,572,537,491,535,-61,-575,-635,-635
20171127221018,333,465,577,526,508,522,-62,-575,-555,-705
20171127221019,313,479,577,520,530,500,-62,-585,-535,-625
20171127221020,316,486,581,508,533,493,-73,-585,-615,-575
20171127221020,321,484,585,511,530,493,-73,-645,-545,-695
20171127221021,321,487,588,508,533,495,-80,-645,-555,-595
20171127221022,322,488,588,507,533,493,-70,-645,-575,-625
20171127221022,317,488,585,508,535,495,-70,-675,-535,-715
20171127221023,322,488,588,507,533,489,-61,-625,-585,-825
20171127221024,329,491,597,504,533,493,-60,-705,-555,-615
20171127221025,324,500,598,493,542,487,-70,-705,-585,-615
20171127221025,336,523,625,469,557,476,-67,-595,-585,-755
20171127221026,348,533,645,462,563,467,-65,-605,-575,-625
20171127221027,332,534,638,467,570,454,-62,-565,-575,-625
20171127221028,327,539,643,467,577,460,-69,-655,-565,-645
20171127221028,336,537,645,465,572,460,-69,-655,-585,-695
20171127221029,335,540,647,462,575,456,-63,-555,-565,-595
20171127221030,338,538,647,462,572,456,-63,-645,-565,-605
20171127221030,343,540,653,462,572,456,-63,-645,-635,-705
20171127221031,315,564,653,443,603,443,-69,-555,-585,-675
20171127221031,317,569,660,439,607,434,-69,-655,-565,-655
20171127221032,324,577,674,432,612,430,-64,-655,-575,-685
20171127221033,304,588,671,427,629,430,-54,-645,-575,-615
20171127221033,307,589,675,427,629,425,-67,-645,-575,-595
20171127221034,300,595,682,430,636,430,-69,-585,-635,-605
20171127221035,335,577,678,427,607,425,-64,-565,-535,-585
20171127221036,339,578,682,425,607,430,-64,-575,-535,-625
20171127221036,295,603,684,423,645,432,-64,-575,-625,-585
20171127221037,378,592,706,390,605,421,-72,-585,-545,-605
20171127221038,358,608,713,386,627,416,-76,-655,-595,-605
20171127221039,357,611,711,379,629,412,-76,-645,-545,-665
20171127221039,330,622,711,384,649,408,-76,-645,-545,-655
20171127221040,338,623,715,379,647,408,-76,-625,-555,-615
20171127221041,324,624,713,388,653,408,-60,-595,-635,-665
20171127221041,338,621,713,381,645,412,-72,-595,-565,-645
20171127221042,338,623,715,379,647,405,-67,-595,-545,-665
20171127221042,346,618,715,381,640,399,-63,-625,-545,-635
20171127221043,312,639,717,377,671,386,-66,-585,-575,-645
20171127221044,261,690,746,366,737,366,-66,-545,-595,-645
20171127221044,340,660,763,359,680,342,-68,-565,-615,-615
20171127221045,349,663,763,346,680,344,-68,-595,-645,-575
20171127221045,346,664,765,348,682,342,-68,-595,-605,-615
20171127221046,348,665,768,348,682,344,-68,-655,-665,-695
20171127221047,345,666,768,348,684,337,-68,-575,-605,-575
20171127221047,349,663,765,348,680,344,-66,-625,-585,-675
20171127221048,348,667,770,346,684,344,-65,-565,-585,-685
20171127221048,347,670,772,344,687,340,-66,-625,-585,-565
20171127221049,340,672,770,344,691,362,-66,-625,-615,-565
20171127221050,341,690,792,333,706,399,-66,-555,-615,-825
20171127221050,337,716,810,309,730,372,-65,-665,-555,-595
20171127221051,329,730,816,298,746,357,-65,-645,-605,-595
20171127221052,330,735,823,295,750,355,-70,-545,-555,-645
20171127221053,334,728,818,298,743,344,-61,-615,-625,-615
20171127221053,322,731,816,304,748,355,-58,-555,-545,-625
20171127221054,331,728,816,300,743,350,-79,-575,-555,-625
20171127221055,332,730,816,295,746,348,-59,-575,-645,-625
20171127221055,328,732,818,298,748,350,-59,-615,-615,-635
20171127221056,340,733,823,289,746,346,-59,-575,-545,-625
20171127221056,330,755,840,278,768,324,-70,-675,-625,-635
20171127221057,336,774,862,261,783,298,-73,-595,-575,-595
20171127221058,329,778,849,252,794,282,-60,-645,-575,-615
20171127221058,332,778,853,252,792,285,-67,-585,-575,-565
20171127221059,325,779,847,254,796,285,-67,-585,-645,-575
20171127221059,330,773,840,252,790,0,-65,-615,-565,0
20171127221100,333,771,840,252,787,287,-65,-585,-625,-535
20171127221101,326,776,842,254,794,287,-60,-585,-595,-535
20171127221101,322,777,842,256,796,282,-60,-595,-575,-555
20171127221102,328,779,851,254,794,289,-68,-595,-625,-635
20171127221103,329,789,858,243,805,316,-68,-565,-585,-625
20171127221103,336,815,882,219,829,282,-73,-585,-665,-555
20171127221104,621,422,884,217,0,0,-59,-565,0,0
20171127221104,323,832,886,214,853,280,-58,-575,-565,-605
20171127221105,320,831,884,217,853,272,-73,-595,-675,-625
20171127221106,315,835,886,219,858,274,-77,-595,-565,-675
20171127221107,315,837,891,221,858,276,-72,-595,-675,-605
20171127221107,327,837,897,212,853,276,-58,-585,-565,-595
20171127221108,337,831,900,210,842,272,-68,-545,-585,-525
20171127221109,329,854,913,201,869,243,-68,-545,-585,-665
20171127221109,335,870,937,192,878,252,-64,-625,-585,-595
20171127221110,333,879,946,190,886,247,-69,-555,-655,-595
20171127221111,332,885,948,186,895,245,-73,-715,-645,-565
20171127221112,330,878,943,192,888,245,-73,-605,-655,-565
20171127221112,327,880,937,190,895,243,-76,-605,-585,-655
20171127221113,329,880,939,190,893,245,-81,-595,-595,-555
20171127221113,331,881,939,186,895,247,-81,-705,-595,-555
20171127221114,327,883,950,195,891,245,-81,-645,-575,-665
20171127221115,341,906,996,186,893,239,-81,-545,-575,-575
20171127221115,348,884,961,177,884,247,-51,-595,-615,-635
20171127221116,349,879,937,166,893,263,-51,-595,-615,-635
20171127221116,348,881,930,162,900,254,-67,-575,-615,-605
20171127221117,352,878,928,159,897,263,-67,-715,-615,-605
20171127221118,353,881,935,159,897,258,-67,-715,-615,-685
20171127221118,348,882,928,159,904,263,-53,-715,-665,-625
20171127221119,352,883,935,158,900,265,-71,-665,-645,-625
20171127221120,348,883,935,162,901,261,-53,-595,-645,-635
20171127221121,357,879,932,155,895,269,-64,-605,-715,-685
20171127221121,369,882,946,146,891,282,-64,-605,-715,-655
20171127221122,387,885,952,127,891,300,-64,-605,-665,-635
20171127221123,393,886,956,122,891,304,-56,-645,-665,-655
20171127221123,392,885,952,122,891,307,-57,-715,-625,-635
20171127221124,396,890,961,118,893,307,-57,-675,-655,-605
20171127221124,399,887,963,118,888,311,-57,-675,-645,-615
20171127221125,399,885,961,120,886,313,-57,-535,-645,-615
20171127221126,400,884,959,118,886,311,-57,-535,-625,-585
20171127221126,399,883,959,120,884,309,-53,-565,-615,-615
20171127221127,399,879,952,120,882,316,-57,-555,-615,-635
20171127221127,407,880,959,116,879,326,-53,-605,-665,-585
20171127221128,421,888,976,102,882,344,-55,-585,-715,-595
20171127221129,429,886,969,91,882,353,-56,-4975,-675,-615
20171127221129,429,882,963,91,879,355,-49,-5775,-675,-615
20171127221130,427,882,963,94,879,355,-48,-6075,-675,-715
20171127221131,431,882,965,91,878,357,-49,-5085,-685,-675
20171127221132,432,881,969,94,875,357,-51,-6115,-615,-685
20171127221132,433,886,974,91,879,355,-57,-4705,-605,-695
20171127221133,429,886,969,91,882,357,-50,-4955,-655,-695
20171127221134,428,885,972,96,879,362,-53,-5385,-685,-625
20171127221134,445,883,978,85,873,372,-55,-5585,-685,-615
20171127221135,429,881,972,100,873,377,-70,-525,-645,-555
20171127221135,440,886,992,96,873,375,-60,-5335,-635,-585
20171127221136,444,893,1003,91,878,377,-64,-5055,-655,-715
20171127221137,463,888,1009,87,871,375,-57,-5045,-645,-675
20171127221137,437,890,992,94,878,372,-58,-5015,-615,-605
20171127221138,449,887,996,89,873,377,-63,-5115,-615,-565
20171127221139,447,892,1009,94,875,371,-57,-5035,-635,-685
20171127221139,446,892,998,87,878,375,-64,-5435,-635,-685
20171127221140,510,854,996,120,849,390,-64,-495,-655,-605
20171127221141,517,847,992,122,836,392,-65,-605,-685,-605
20171127221142,468,851,985,131,840,381,-61,-545,-675,-625
20171127221142,517,836,983,136,829,379,-58,-525,-675,-625
20171127221143,445,851,978,137,838,0,-58,-585,-655,0
20171127221143,484,835,972,137,825,372,-61,-565,-645,-605
20171127221144,520,838,985,136,832,377,-61,-535,-645,-635
20171127221145,517,839,985,137,836,381,-60,-505,-615,-635
20171127221145,456,847,981,140,836,381,-60,-505,-605,-655
20171127221146,513,840,985,131,832,384,-76,-505,-605,-655
20171127221147,530,792,950,190,794,403,-68,-525,-615,-555
20171127221148,530,782,943,195,779,419,-62,-515,-665,-605
20171127221148,518,785,941,195,785,416,-67,-495,-665,-605
20171127221149,517,783,939,195,781,414,-66,-565,-665,-605
20171127221149,517,783,939,195,781,414,-66,-525,-665,-605
20171127221151,527,781,941,197,779,412,-66,-635,-665,-605
20171127221151,531,782,943,197,781,414,-66,-535,-675,-585
20171127221152,496,783,932,195,779,423,-57,-545,-675,-585
20171127221153,496,773,924,205,770,427,-57,-555,-665,-595
20171127221153,504,748,906,230,746,414,-71,-555,-665,-675
20171127221154,518,731,897,249,730,430,-70,-525,-745,-655
20171127221155,519,728,895,249,724,434,-64,-535,-665,-635
20171127221156,517,726,893,252,724,440,-59,-535,-665,-635
20171127221157,512,723,888,249,715,447,-67,-595,-725,-575
20171127221157,506,723,886,252,719,445,-67,-595,-725,-555
20171127221158,508,725,888,249,719,439,-65,-525,-615,-555
20171127221159,504,726,888,252,724,439,-65,-525,-615,-615
20171127221159,500,713,875,261,708,449,-67,-545,-645,-545
20171127221200,510,689,860,285,684,471,-67,-585,-645,-545
20171127221200,494,683,849,295,682,478,-77,-525,-655,-615
20171127221201,501,683,851,291,678,480,-77,-565,-655,-595
20171127221202,494,683,849,295,682,482,-62,-565,-655,-585
20171127221202,500,684,851,289,678,480,-66,-545,-615,-585
20171127221203,496,678,845,298,675,487,-57,-555,-695,-585
20171127221204,489,678,842,298,675,487,-68,-565,-665,-615
20171127221204,479,682,840,294,678,487,-57,-555,-645,-615
20171127221205,497,677,845,300,675,484,-71,-585,-655,-635
20171127221205,484,660,825,318,658,508,-62,-565,-585,-585
20171127221206,489,645,814,329,640,467,-57,-565,-585,-575
20171127221207,482,638,805,337,634,478,-65,-525,-575,-555
20171127221207,482,636,805,344,636,491,-63,-715,-575,-555
20171127221208,482,633,803,348,634,511,-63,-555,-615,-575
20171127221209,483,633,803,344,632,511,-60,-665,-675,-595
20171127221210,490,634,807,344,632,507,-58,-575,-615,-575
20171127221210,490,632,805,344,629,522,-63,-665,-595,-595
20171127221211,490,610,787,362,605,515,-60,-595,-645,-595
20171127221212,507,590,781,384,585,533,-67,-565,-615,-625
20171127221213,503,591,779,379,583,533,-67,-535,-575,-545
20171127221213,494,591,774,381,585,529,-71,-575,-605,-545
20171127221214,500,590,777,381,583,529,-71,-515,-615,-645
20171127221214,490,593,774,379,588,535,-74,-555,-585,-625
20171127221215,495,591,774,379,583,539,-75,-565,-585,-635
20171127221216,489,592,772,377,585,533,-75,-515,-605,-655
20171127221216,492,590,772,381,583,533,-72,-615,-575,-605
20171127221217,490,588,770,384,583,530,-72,-555,-575,-675
20171127221218,492,578,763,394,572,537,-60,-515,-575,-635
20171127221218,504,559,755,410,550,566,-67,-605,-575,-545
20171127221219,494,554,746,416,548,575,-57,-585,-685,-555
20171127221219,489,544,737,430,542,577,-70,-585,-595,-535
20171127221220,490,544,737,432,542,577,-70,-615,-645,-565
20171127221221,490,545,739,434,546,579,-71,-635,-605,-585
20171127221221,486,544,735,430,542,579,-67,-635,-605,-555
20171127221222,492,543,739,439,546,575,-67,-645,-635,-575
20171127221222,498,544,742,432,542,577,-65,-645,-635,-555
20171127221223,492,537,733,439,535,588,-65,-655,-585,-545
20171127221224,487,522,719,452,520,601,-65,-535,-585,-585
20171127221224,488,501,706,478,504,552,-59,-585,-655,-585
20171127221225,490,491,700,487,493,550,-57,-595,-585,-565
20171127221225,488,494,702,489,500,570,-57,-595,-605,-565
20171127221226,493,491,702,487,493,552,-58,-515,-605,-615
20171127221227,494,491,704,493,498,563,-57,-515,-575,-595
20171127221228,483,493,697,484,495,555,-57,-535,-615,-595
20171127221229,475,495,695,487,502,561,-59,-585,-615,-625
20171127221229,474,489,689,489,493,555,-61,-565,-615,-605
20171127221230,479,468,678,513,474,590,-59,-635,-565,-595
20171127221231,498,457,682,522,460,594,-59,-535,-565,-625
20171127221232,489,451,674,535,460,605,-55,-525,-575,-585
20171127221232,485,451,671,535,460,605,-63,-595,-615,-585
20171127221233,478,450,666,535,460,616,-56,-565,-575,-585
20171127221233,475,446,660,533,452,616,-55,-525,-595,-575
20171127221234,487,444,666,533,447,621,-60,-535,-595,-595
20171127221235,480,449,665,530,454,665,-60,-535,-585,-595
20171127221235,473,444,658,537,452,662,-58,-535,-655,-605
20171127221236,484,424,651,555,430,640,-60,-565,-665,-605
20171127221237,485,401,636,575,405,653,-54,-525,-615,-595
20171127221237,491,401,640,575,403,671,-62,-525,-655,-605
20171127221238,483,403,636,575,408,665,-58,-575,-575,-665
20171127221238,479,405,634,572,410,656,-62,-555,-615,-635
20171127221239,480,404,634,572,408,660,-60,-585,-615,-595
20171127221240,478,402,632,575,408,669,-60,-585,-615,-605
20171127221240,484,399,634,577,403,662,-62,-585,-615,-605
20171127221241,518,468,632,0,0,671,-57,0,0,-605
20171127221242,477,380,616,594,384,678,-65,-585,-645,-645
20171127221243,482,375,616,598,377,682,-58,-605,-645,-625
20171127221243,483,367,612,605,368,687,-60,-605,-615,-595
20171127221244,479,367,610,607,372,695,-69,-605,-595,-605
20171127221244,481,366,612,610,372,691,-69,-605,-595,-595
20171127221245,479,369,612,607,375,687,-61,-575,-605,-615
20171127221246,476,366,607,607,371,695,-69,-575,-645,-605
20171127221246,478,365,607,607,368,697,-69,-625,-615,-605
20171127221247,478,361,605,610,364,691,-62,-575,-615,-635
20171127221247,472,357,598,616,362,687,-57,-685,-605,-645
20171127221249,470,335,590,653,355,730,-59,-615,-565,-615
20171127221249,448,336,579,662,368,728,-59,-615,-575,-765
20171127221250,494,300,579,658,291,721,-59,-555,-575,-645
20171127221251,468,319,575,658,331,728,-60,-575,-655,-615
20171127221252,486,306,579,662,307,724,-60,-535,-575,-605
20171127221254,449,322,568,669,350,737,-60,-545,-615,-635
20171127221254,473,285,563,695,302,750,-70,-575,-565,-585
20171127221255,473,272,555,704,287,752,-70,-585,-565,-585
20171127221255,485,267,561,708,276,759,-61,-585,-565,-605
20171127221256,473,269,555,711,287,759,-63,-575,-535,-685
20171127221258,476,266,552,706,276,752,-71,-605,-575,-605
20171127221258,475,264,552,711,278,761,-72,-615,-615,-605
20171127221259,483,263,559,715,276,759,-63,-615,-625,-585
20171127221300,464,225,524,746,245,790,-65,-665,-535,-615
20171127221301,464,225,524,746,245,792,-54,-575,-525,-605
20171127221301,471,228,533,746,247,796,-57,-565,-515,-595
20171127221302,471,223,529,750,241,796,-71,-565,-515,-625
20171127221303,469,226,529,748,245,796,-56,-575,-535,-595
20171127221303,465,220,526,757,245,790,-58,-625,-495,-615
20171127221304,466,224,526,750,245,792,-73,-695,-565,-605
20171127221305,468,222,526,750,241,792,-58,-575,-525,-585
20171127221306,476,195,522,774,212,811,-64,-555,-535,-645
20171127221306,486,178,524,790,192,816,-59,-585,-535,-635
20171127221308,472,178,515,796,205,832,-58,-545,-575,-655
20171127221308,468,177,515,803,212,827,-57,-555,-605,-655
20171127221309,476,175,515,794,195,818,-57,-555,-545,-635
20171127221309,477,167,513,801,188,827,-57,-585,-545,-615
20171127221310,475,175,515,796,197,832,-72,-585,-535,-615
20171127221311,475,175,515,796,197,827,-59,-585,-535,-615
20171127221311,482,173,522,801,195,829,-59,-585,-535,-615
20171127221312,473,158,511,816,190,838,-71,-585,-495,-655
20171127221313,475,131,502,838,164,882,-67,-575,-495,-705
20171127221314,475,126,500,840,158,941,-58,-595,-495,-705
20171127221314,472,126,498,842,162,871,-58,-565,-475,-715
20171127221315,474,125,502,845,162,873,-58,-565,-485,-715
20171127221316,476,131,507,842,168,871,-60,-565,-505,-715
20171127221316,481,131,511,842,164,871,-66,-595,-515,-665
20171127221317,478,129,507,842,164,862,-66,-595,-545,-665
20171127221317,470,125,498,845,166,875,-66,-565,-555,-765
20171127221318,465,112,493,860,164,901,-76,-565,-525,-765
20171127221319,484,72,491,886,111,901,-76,-565,-515,-765
20171127221319,474,80,491,884,133,915,-60,-675,-525,-625
20171127221320,472,72,487,891,131,915,-60,-665,-565,-575
20171127221320,472,72,487,891,131,921,-61,-665,-545,-675
20171127221321,469,78,482,884,133,915,-61,-685,-545,-575
20171127221322,468,73,480,888,131,910,-61,-665,-535,-585
20171127221322,476,76,489,886,127,908,-62,-665,-555,-615
20171127221323,472,76,482,884,127,910,-62,-665,-555,-605
20171127221324,469,74,482,888,131,913,-61,-665,-535,-585
20171127221324,482,71,502,895,127,913,-61,-605,-535,-595
20171127221325,471,79,489,886,137,932,-65,-685,-535,-725
20171127221326,473,86,491,879,136,948,-69,-685,-575,-705
