1,d21,15599
2,d21,15597
3,d21,15606
4,d21,15599
5,d21,15602
6,d21,15599
7,d21,15602
8,d21,15595
9,d21,15586
10,d21,15593
11,d21,15599
12,d21,15593
13,d21,15590
14,d21,15593
15,d21,15597
16,d21,15595
17,d21,15595
18,d21,15603
19,d21,15593
20,d21,15595
21,d21,15586
22,d21,15590
23,d21,15602
24,d21,15602
25,d21,15603
26,d21,15599
27,d21,15597
28,d21,15590
29,d21,15590
30,d21,15590
31,d21,15593
32,d21,15602
33,d21,15593
34,d21,15603
35,d21,15597
36,d21,15593
37,d21,15597
38,d21,15595
39,d21,15595
40,d21,15599
41,d21,15599
42,d21,15593
43,d21,15590
44,d21,15593
45,d21,15595
46,d21,15603
47,d21,15593
48,d21,15599
49,d21,15593
50,d21,15590
51,d21,15597
52,d21,15599
53,d21,15588
54,d21,15597
55,d21,15599
56,d21,15602
57,d21,15588
58,d21,15595
59,d21,15599
60,d21,15595
61,d21,15597
62,d21,15597
63,d21,15595
64,d21,15595
65,d21,15599
66,d21,15595
67,d21,15599
68,d21,15597
69,d21,15599
70,d21,15599
71,d21,15597
72,d21,15595
73,d21,15599
74,d21,15593
75,d21,15606
76,d21,15593
77,d21,15597
78,d21,15599
79,d21,15595
80,d21,15602
81,d21,15595
82,d21,15597
83,d21,15595
84,d21,15597
85,d21,15599
86,d21,15602
87,d21,15599
88,d21,15599
89,d21,15597
90,d21,15588
91,d21,15597
92,d21,15599
93,d21,15599
94,d21,15595
95,d21,15597
96,d21,15597
97,d21,15595
98,d21,15602
99,d21,15595
100,d21,15602
101,d21,15599
102,d21,15602
103,d21,15595
104,d21,15597
105,d21,15599
106,d21,15595
107,d21,15597
108,d21,15595
109,d21,15603
110,d21,15595
111,d21,15595
112,d21,15593
113,d21,15588
114,d21,15599
115,d21,15595
116,d21,15593
117,d21,15599
118,d21,15590
119,d21,15590
120,d21,15593
121,d21,15602
122,d21,15602
123,d21,15595
124,d21,15597
125,d21,15595
126,d21,15590
127,d21,15590
128,d21,15590
129,d21,15588
130,d21,15597
131,d21,15606
132,d21,15595
133,d21,15593
134,d21,15588
135,d21,15595
136,d21,15590
137,d21,15597
138,d21,15602
139,d21,15590
140,d21,15599
141,d21,15599
