1,d21,15579
2,d21,15577
3,d21,15579
4,d21,15586
5,d21,15575
6,d21,15586
7,d21,15575
8,d21,15586
9,d21,15566
10,d21,15581
11,d21,15593
12,d21,15579
13,d21,15573
14,d21,15566
15,d21,15564
16,d21,15619
17,d21,15577
18,d21,15579
19,d21,15610
20,d21,15566
21,d21,15568
22,d21,15586
23,d21,15606
24,d21,15577
25,d21,15619
26,d21,15610
27,d21,15573
28,d21,15562
29,d21,15593
30,d21,15623
31,d21,15577
32,d21,15571
33,d21,15586
34,d21,15606
35,d21,15575
36,d21,15562
37,d21,15562
38,d21,15568
39,d21,15573
40,d21,15564
41,d21,15608
42,d21,15602
43,d21,15595
44,d21,15564
45,d21,15562
46,d21,15597
47,d21,15602
48,d21,15568
49,d21,15575
50,d21,15577
51,d21,15586
52,d21,15566
53,d21,15602
54,d21,15606
55,d21,15590
56,d21,15575
57,d21,15564
58,d21,15562
59,d21,15586
60,d21,15593
61,d21,15590
62,d21,15577
63,d21,15581
64,d21,15566
65,d21,15564
66,d21,15564
67,d21,15579
68,d21,15584
69,d21,15579
70,d21,15593
71,d21,15579
72,d21,15579
73,d21,15562
74,d21,15571
75,d21,15564
76,d21,15562
77,d21,15581
78,d21,15599
79,d21,15621
80,d21,15582
81,d21,15586
82,d21,15588
83,d21,15566
84,d21,15564
85,d21,15575
86,d21,15575
87,d21,15584
88,d21,15579
89,d21,15562
90,d21,15566
91,d21,15584
92,d21,15579
93,d21,15564
94,d21,15599
95,d21,15577
96,d21,15588
97,d21,15595
98,d21,15621
99,d21,15588
100,d21,15603
101,d21,15597
102,d21,15606
103,d21,15606
104,d21,15595
105,d21,15612
106,d21,15610
107,d21,15610
108,d21,15599
109,d21,15612
110,d21,15593
111,d21,15606
112,d21,15610
113,d21,15623
114,d21,15579
115,d21,15573
116,d21,15590
117,d21,15623
118,d21,15557
119,d21,15577
120,d21,15595
121,d21,15568
122,d21,15568
123,d21,15562
124,d21,15560
125,d21,15579
126,d21,15564
127,d21,15590
128,d21,15608
129,d21,15625
130,d21,15597
131,d21,15595
132,d21,15564
133,d21,15584
134,d21,15566
135,d21,15579
136,d21,15568
137,d21,15577
138,d21,15610
139,d21,15623
140,d21,15581
141,d21,15581
142,d21,15566
143,d21,15588
144,d21,15566
145,d21,15595
146,d21,15610
147,d21,15593
148,d21,15566
149,d21,15581
150,d21,15579
151,d21,15564
152,d21,15564
153,d21,15623
154,d21,15599
155,d21,15577
156,d21,15577
157,d21,15566
158,d21,15590
159,d21,15617
160,d21,15579
161,d21,15564
162,d21,15581
163,d21,15590
164,d21,15595
165,d21,15573
166,d21,15562
167,d21,15577
168,d21,15590
169,d21,15562
170,d21,15562
171,d21,15579
172,d21,15564
173,d21,15573
174,d21,15593
175,d21,15568
176,d21,15599
177,d21,15577
178,d21,15562
179,d21,15597
180,d21,15577
181,d21,15584
182,d21,15566
183,d21,15610
184,d21,15562
185,d21,15564
186,d21,15612
187,d21,15595
188,d21,15573
189,d21,15590
190,d21,15577
191,d21,15566
192,d21,15606
193,d21,15562
194,d21,15566
195,d21,15588
196,d21,15568
197,d21,15595
198,d21,15602
199,d21,15562
200,d21,15577
1,d31,15612
2,d31,15597
3,d31,15619
4,d31,15595
5,d31,15602
6,d31,15593
7,d31,15597
8,d31,15603
9,d31,15606
10,d31,15599
11,d31,15619
12,d31,15597
13,d31,15595
14,d31,15586
15,d31,15593
16,d31,15619
17,d31,15602
18,d31,15608
19,d31,15606
20,d31,15619
21,d31,15595
22,d31,15630
23,d31,15593
24,d31,15625
25,d31,15603
26,d31,15602
27,d31,15617
28,d31,15630
29,d31,15608
30,d31,15595
31,d31,15630
32,d31,15588
33,d31,15617
34,d31,15590
35,d31,15595
36,d31,15603
37,d31,15628
38,d31,15619
39,d31,15625
40,d31,15625
41,d31,15608
42,d31,15610
43,d31,15617
